"","x"
"12147","ENSG00000178531"
"12148","ENSG00000178537"
"12149","ENSG00000178538"
"12150","ENSG00000178567"
"12151","ENSG00000178568"
"12152","ENSG00000178573"
"12153","ENSG00000178585"
"12154","ENSG00000178605"
"12155","ENSG00000178607"
"12156","ENSG00000178623"
"12157","ENSG00000178631"
"12158","ENSG00000178642"
"12159","ENSG00000178660"
"12160","ENSG00000178662"
"12161","ENSG00000178665"
"12162","ENSG00000178685"
"12163","ENSG00000178691"
"12164","ENSG00000178694"
"12165","ENSG00000178695"
"12166","ENSG00000178700"
"12167","ENSG00000178715"
"12168","ENSG00000178718"
"12169","ENSG00000178719"
"12170","ENSG00000178723"
"12171","ENSG00000178726"
"12172","ENSG00000178741"
"12173","ENSG00000178750"
"12174","ENSG00000178752"
"12175","ENSG00000178761"
"12176","ENSG00000178764"
"12177","ENSG00000178773"
"12178","ENSG00000178789"
"12179","ENSG00000178802"
"12180","ENSG00000178803"
"12181","ENSG00000178809"
"12182","ENSG00000178814"
"12183","ENSG00000178821"
"12184","ENSG00000178826"
"12185","ENSG00000178852"
"12186","ENSG00000178860"
"12187","ENSG00000178878"
"12188","ENSG00000178882"
"12189","ENSG00000178896"
"12190","ENSG00000178904"
"12191","ENSG00000178913"
"12192","ENSG00000178917"
"12193","ENSG00000178921"
"12194","ENSG00000178922"
"12195","ENSG00000178927"
"12196","ENSG00000178935"
"12197","ENSG00000178947"
"12198","ENSG00000178950"
"12199","ENSG00000178951"
"12200","ENSG00000178952"
"12201","ENSG00000178966"
"12202","ENSG00000178971"
"12203","ENSG00000178972"
"12204","ENSG00000178974"
"12205","ENSG00000178977"
"12206","ENSG00000178980"
"12207","ENSG00000178982"
"12208","ENSG00000178988"
"12209","ENSG00000178996"
"12210","ENSG00000178999"
"12211","ENSG00000179008"
"12212","ENSG00000179010"
"12213","ENSG00000179021"
"12214","ENSG00000179029"
"12215","ENSG00000179041"
"12216","ENSG00000179044"
"12217","ENSG00000179051"
"12218","ENSG00000179057"
"12219","ENSG00000179061"
"12220","ENSG00000179071"
"12221","ENSG00000179082"
"12222","ENSG00000179085"
"12223","ENSG00000179091"
"12224","ENSG00000179094"
"12225","ENSG00000179097"
"12226","ENSG00000179101"
"12227","ENSG00000179104"
"12228","ENSG00000179111"
"12229","ENSG00000179115"
"12230","ENSG00000179119"
"12231","ENSG00000179133"
"12232","ENSG00000179134"
"12233","ENSG00000179144"
"12234","ENSG00000179148"
"12235","ENSG00000179151"
"12236","ENSG00000179152"
"12237","ENSG00000179163"
"12238","ENSG00000179168"
"12239","ENSG00000179178"
"12240","ENSG00000179195"
"12241","ENSG00000179218"
"12242","ENSG00000179222"
"12243","ENSG00000179240"
"12244","ENSG00000179241"
"12245","ENSG00000179242"
"12246","ENSG00000179256"
"12247","ENSG00000179262"
"12248","ENSG00000179271"
"12249","ENSG00000179277"
"12250","ENSG00000179284"
"12251","ENSG00000179292"
"12252","ENSG00000179294"
"12253","ENSG00000179295"
"12254","ENSG00000179296"
"12255","ENSG00000179299"
"12256","ENSG00000179304"
"12257","ENSG00000179314"
"12258","ENSG00000179331"
"12259","ENSG00000179335"
"12260","ENSG00000179344"
"12261","ENSG00000179348"
"12262","ENSG00000179361"
"12263","ENSG00000179362"
"12264","ENSG00000179363"
"12265","ENSG00000179364"
"12266","ENSG00000179387"
"12267","ENSG00000179388"
"12268","ENSG00000179397"
"12269","ENSG00000179403"
"12270","ENSG00000179406"
"12271","ENSG00000179409"
"12272","ENSG00000179431"
"12273","ENSG00000179454"
"12274","ENSG00000179456"
"12275","ENSG00000179476"
"12276","ENSG00000179477"
"12277","ENSG00000179520"
"12278","ENSG00000179523"
"12279","ENSG00000179526"
"12280","ENSG00000179528"
"12281","ENSG00000179532"
"12282","ENSG00000179542"
"12283","ENSG00000179546"
"12284","ENSG00000179562"
"12285","ENSG00000179583"
"12286","ENSG00000179588"
"12287","ENSG00000179593"
"12288","ENSG00000179598"
"12289","ENSG00000179604"
"12290","ENSG00000179611"
"12291","ENSG00000179627"
"12292","ENSG00000179630"
"12293","ENSG00000179632"
"12294","ENSG00000179674"
"12295","ENSG00000179698"
"12296","ENSG00000179715"
"12297","ENSG00000179743"
"12298","ENSG00000179750"
"12299","ENSG00000179761"
"12300","ENSG00000179766"
"12301","ENSG00000179772"
"12302","ENSG00000179776"
"12303","ENSG00000179799"
"12304","ENSG00000179818"
"12305","ENSG00000179820"
"12306","ENSG00000179832"
"12307","ENSG00000179833"
"12308","ENSG00000179837"
"12309","ENSG00000179841"
"12310","ENSG00000179846"
"12311","ENSG00000179855"
"12312","ENSG00000179859"
"12313","ENSG00000179862"
"12314","ENSG00000179886"
"12315","ENSG00000179889"
"12316","ENSG00000179899"
"12317","ENSG00000179909"
"12318","ENSG00000179912"
"12319","ENSG00000179913"
"12320","ENSG00000179918"
"12321","ENSG00000179921"
"12322","ENSG00000179922"
"12323","ENSG00000179933"
"12324","ENSG00000179935"
"12325","ENSG00000179938"
"12326","ENSG00000179941"
"12327","ENSG00000179943"
"12328","ENSG00000179950"
"12329","ENSG00000179954"
"12330","ENSG00000179958"
"12331","ENSG00000179965"
"12332","ENSG00000179967"
"12333","ENSG00000179978"
"12334","ENSG00000179979"
"12335","ENSG00000179981"
"12336","ENSG00000179988"
"12337","ENSG00000179994"
"12338","ENSG00000180008"
"12339","ENSG00000180011"
"12340","ENSG00000180015"
"12341","ENSG00000180035"
"12342","ENSG00000180044"
"12343","ENSG00000180061"
"12344","ENSG00000180066"
"12345","ENSG00000180071"
"12346","ENSG00000180089"
"12347","ENSG00000180096"
"12348","ENSG00000180098"
"12349","ENSG00000180104"
"12350","ENSG00000180105"
"12351","ENSG00000180113"
"12352","ENSG00000180138"
"12353","ENSG00000180155"
"12354","ENSG00000180178"
"12355","ENSG00000180182"
"12356","ENSG00000180185"
"12357","ENSG00000180190"
"12358","ENSG00000180198"
"12359","ENSG00000180209"
"12360","ENSG00000180211"
"12361","ENSG00000180228"
"12362","ENSG00000180229"
"12363","ENSG00000180233"
"12364","ENSG00000180245"
"12365","ENSG00000180251"
"12366","ENSG00000180257"
"12367","ENSG00000180263"
"12368","ENSG00000180304"
"12369","ENSG00000180329"
"12370","ENSG00000180336"
"12371","ENSG00000180340"
"12372","ENSG00000180346"
"12373","ENSG00000180353"
"12374","ENSG00000180354"
"12375","ENSG00000180357"
"12376","ENSG00000180370"
"12377","ENSG00000180376"
"12378","ENSG00000180385"
"12379","ENSG00000180389"
"12380","ENSG00000180398"
"12381","ENSG00000180422"
"12382","ENSG00000180423"
"12383","ENSG00000180425"
"12384","ENSG00000180447"
"12385","ENSG00000180448"
"12386","ENSG00000180479"
"12387","ENSG00000180481"
"12388","ENSG00000180488"
"12389","ENSG00000180509"
"12390","ENSG00000180530"
"12391","ENSG00000180535"
"12392","ENSG00000180537"
"12393","ENSG00000180543"
"12394","ENSG00000180573"
"12395","ENSG00000180574"
"12396","ENSG00000180581"
"12397","ENSG00000180592"
"12398","ENSG00000180596"
"12399","ENSG00000180611"
"12400","ENSG00000180616"
"12401","ENSG00000180626"
"12402","ENSG00000180628"
"12403","ENSG00000180638"
"12404","ENSG00000180658"
"12405","ENSG00000180667"
"12406","ENSG00000180672"
"12407","ENSG00000180673"
"12408","ENSG00000180694"
"12409","ENSG00000180720"
"12410","ENSG00000180730"
"12411","ENSG00000180739"
"12412","ENSG00000180747"
"12413","ENSG00000180758"
"12414","ENSG00000180764"
"12415","ENSG00000180767"
"12416","ENSG00000180769"
"12417","ENSG00000180771"
"12418","ENSG00000180773"
"12419","ENSG00000180776"
"12420","ENSG00000180777"
"12421","ENSG00000180787"
"12422","ENSG00000180801"
"12423","ENSG00000180806"
"12424","ENSG00000180815"
"12425","ENSG00000180817"
"12426","ENSG00000180822"
"12427","ENSG00000180828"
"12428","ENSG00000180834"
"12429","ENSG00000180846"
"12430","ENSG00000180855"
"12431","ENSG00000180867"
"12432","ENSG00000180875"
"12433","ENSG00000180878"
"12434","ENSG00000180879"
"12435","ENSG00000180881"
"12436","ENSG00000180884"
"12437","ENSG00000180891"
"12438","ENSG00000180900"
"12439","ENSG00000180901"
"12440","ENSG00000180902"
"12441","ENSG00000180914"
"12442","ENSG00000180917"
"12443","ENSG00000180919"
"12444","ENSG00000180921"
"12445","ENSG00000180929"
"12446","ENSG00000180938"
"12447","ENSG00000180953"
"12448","ENSG00000180957"
"12449","ENSG00000180964"
"12450","ENSG00000180979"
"12451","ENSG00000180992"
"12452","ENSG00000180998"
"12453","ENSG00000181004"
"12454","ENSG00000181007"
"12455","ENSG00000181016"
"12456","ENSG00000181019"
"12457","ENSG00000181026"
"12458","ENSG00000181027"
"12459","ENSG00000181029"
"12460","ENSG00000181031"
"12461","ENSG00000181035"
"12462","ENSG00000181036"
"12463","ENSG00000181038"
"12464","ENSG00000181039"
"12465","ENSG00000181045"
"12466","ENSG00000181061"
"12467","ENSG00000181085"
"12468","ENSG00000181090"
"12469","ENSG00000181097"
"12470","ENSG00000181101"
"12471","ENSG00000181104"
"12472","ENSG00000181126"
"12473","ENSG00000181135"
"12474","ENSG00000181163"
"12475","ENSG00000181191"
"12476","ENSG00000181192"
"12477","ENSG00000181218"
"12478","ENSG00000181220"
"12479","ENSG00000181222"
"12480","ENSG00000181227"
"12481","ENSG00000181234"
"12482","ENSG00000181240"
"12483","ENSG00000181260"
"12484","ENSG00000181264"
"12485","ENSG00000181274"
"12486","ENSG00000181284"
"12487","ENSG00000181291"
"12488","ENSG00000181315"
"12489","ENSG00000181322"
"12490","ENSG00000181333"
"12491","ENSG00000181350"
"12492","ENSG00000181358"
"12493","ENSG00000181359"
"12494","ENSG00000181378"
"12495","ENSG00000181381"
"12496","ENSG00000181392"
"12497","ENSG00000181396"
"12498","ENSG00000181404"
"12499","ENSG00000181409"
"12500","ENSG00000181418"
"12501","ENSG00000181444"
"12502","ENSG00000181450"
"12503","ENSG00000181458"
"12504","ENSG00000181467"
"12505","ENSG00000181472"
"12506","ENSG00000181481"
"12507","ENSG00000181513"
"12508","ENSG00000181523"
"12509","ENSG00000181524"
"12510","ENSG00000181541"
"12511","ENSG00000181544"
"12512","ENSG00000181555"
"12513","ENSG00000181588"
"12514","ENSG00000181610"
"12515","ENSG00000181619"
"12516","ENSG00000181625"
"12517","ENSG00000181634"
"12518","ENSG00000181638"
"12519","ENSG00000181649"
"12520","ENSG00000181652"
"12521","ENSG00000181656"
"12522","ENSG00000181666"
"12523","ENSG00000181690"
"12524","ENSG00000181704"
"12525","ENSG00000181722"
"12526","ENSG00000181744"
"12527","ENSG00000181751"
"12528","ENSG00000181754"
"12529","ENSG00000181773"
"12530","ENSG00000181788"
"12531","ENSG00000181789"
"12532","ENSG00000181790"
"12533","ENSG00000181798"
"12534","ENSG00000181804"
"12535","ENSG00000181817"
"12536","ENSG00000181819"
"12537","ENSG00000181826"
"12538","ENSG00000181827"
"12539","ENSG00000181830"
"12540","ENSG00000181847"
"12541","ENSG00000181852"
"12542","ENSG00000181856"
"12543","ENSG00000181873"
"12544","ENSG00000181885"
"12545","ENSG00000181894"
"12546","ENSG00000181896"
"12547","ENSG00000181904"
"12548","ENSG00000181915"
"12549","ENSG00000181924"
"12550","ENSG00000181929"
"12551","ENSG00000181938"
"12552","ENSG00000181982"
"12553","ENSG00000181991"
"12554","ENSG00000182004"
"12555","ENSG00000182010"
"12556","ENSG00000182013"
"12557","ENSG00000182022"
"12558","ENSG00000182054"
"12559","ENSG00000182057"
"12560","ENSG00000182077"
"12561","ENSG00000182087"
"12562","ENSG00000182093"
"12563","ENSG00000182095"
"12564","ENSG00000182103"
"12565","ENSG00000182107"
"12566","ENSG00000182108"
"12567","ENSG00000182109"
"12568","ENSG00000182117"
"12569","ENSG00000182118"
"12570","ENSG00000182132"
"12571","ENSG00000182134"
"12572","ENSG00000182141"
"12573","ENSG00000182149"
"12574","ENSG00000182150"
"12575","ENSG00000182154"
"12576","ENSG00000182158"
"12577","ENSG00000182162"
"12578","ENSG00000182165"
"12579","ENSG00000182168"
"12580","ENSG00000182173"
"12581","ENSG00000182175"
"12582","ENSG00000182179"
"12583","ENSG00000182180"
"12584","ENSG00000182185"
"12585","ENSG00000182195"
"12586","ENSG00000182196"
"12587","ENSG00000182197"
"12588","ENSG00000182199"
"12589","ENSG00000182208"
"12590","ENSG00000182217"
"12591","ENSG00000182218"
"12592","ENSG00000182220"
"12593","ENSG00000182224"
"12594","ENSG00000182230"
"12595","ENSG00000182240"
"12596","ENSG00000182247"
"12597","ENSG00000182253"
"12598","ENSG00000182257"
"12599","ENSG00000182263"
"12600","ENSG00000182264"
"12601","ENSG00000182272"
"12602","ENSG00000182287"
"12603","ENSG00000182307"
"12604","ENSG00000182308"
"12605","ENSG00000182310"
"12606","ENSG00000182318"
"12607","ENSG00000182319"
"12608","ENSG00000182324"
"12609","ENSG00000182325"
"12610","ENSG00000182326"
"12611","ENSG00000182327"
"12612","ENSG00000182359"
"12613","ENSG00000182362"
"12614","ENSG00000182366"
"12615","ENSG00000182368"
"12616","ENSG00000182372"
"12617","ENSG00000182378"
"12618","ENSG00000182379"
"12619","ENSG00000182389"
"12620","ENSG00000182397"
"12621","ENSG00000182400"
"12622","ENSG00000182405"
"12623","ENSG00000182446"
"12624","ENSG00000182463"
"12625","ENSG00000182472"
"12626","ENSG00000182473"
"12627","ENSG00000182481"
"12628","ENSG00000182484"
"12629","ENSG00000182487"
"12630","ENSG00000182492"
"12631","ENSG00000182500"
"12632","ENSG00000182502"
"12633","ENSG00000182504"
"12634","ENSG00000182508"
"12635","ENSG00000182511"
"12636","ENSG00000182512"
"12637","ENSG00000182518"
"12638","ENSG00000182534"
"12639","ENSG00000182541"
"12640","ENSG00000182544"
"12641","ENSG00000182545"
"12642","ENSG00000182551"
"12643","ENSG00000182552"
"12644","ENSG00000182568"
"12645","ENSG00000182575"
"12646","ENSG00000182578"
"12647","ENSG00000182580"
"12648","ENSG00000182584"
"12649","ENSG00000182585"
"12650","ENSG00000182600"
"12651","ENSG00000182601"
"12652","ENSG00000182606"
"12653","ENSG00000182611"
"12654","ENSG00000182612"
"12655","ENSG00000182621"
"12656","ENSG00000182625"
"12657","ENSG00000182628"
"12658","ENSG00000182632"
"12659","ENSG00000182636"
"12660","ENSG00000182646"
"12661","ENSG00000182648"
"12662","ENSG00000182667"
"12663","ENSG00000182670"
"12664","ENSG00000182674"
"12665","ENSG00000182685"
"12666","ENSG00000182687"
"12667","ENSG00000182700"
"12668","ENSG00000182704"
"12669","ENSG00000182718"
"12670","ENSG00000182722"
"12671","ENSG00000182732"
"12672","ENSG00000182742"
"12673","ENSG00000182749"
"12674","ENSG00000182752"
"12675","ENSG00000182759"
"12676","ENSG00000182768"
"12677","ENSG00000182771"
"12678","ENSG00000182774"
"12679","ENSG00000182782"
"12680","ENSG00000182791"
"12681","ENSG00000182795"
"12682","ENSG00000182796"
"12683","ENSG00000182798"
"12684","ENSG00000182809"
"12685","ENSG00000182810"
"12686","ENSG00000182814"
"12687","ENSG00000182827"
"12688","ENSG00000182831"
"12689","ENSG00000182836"
"12690","ENSG00000182841"
"12691","ENSG00000182853"
"12692","ENSG00000182858"
"12693","ENSG00000182866"
"12694","ENSG00000182870"
"12695","ENSG00000182871"
"12696","ENSG00000182872"
"12697","ENSG00000182873"
"12698","ENSG00000182890"
"12699","ENSG00000182899"
"12700","ENSG00000182901"
"12701","ENSG00000182902"
"12702","ENSG00000182903"
"12703","ENSG00000182909"
"12704","ENSG00000182916"
"12705","ENSG00000182919"
"12706","ENSG00000182923"
"12707","ENSG00000182934"
"12708","ENSG00000182944"
"12709","ENSG00000182952"
"12710","ENSG00000182957"
"12711","ENSG00000182963"
"12712","ENSG00000182973"
"12713","ENSG00000182979"
"12714","ENSG00000182983"
"12715","ENSG00000182985"
"12716","ENSG00000182986"
"12717","ENSG00000182993"
"12718","ENSG00000183010"
"12719","ENSG00000183011"
"12720","ENSG00000183018"
"12721","ENSG00000183020"
"12722","ENSG00000183022"
"12723","ENSG00000183023"
"12724","ENSG00000183032"
"12725","ENSG00000183036"
"12726","ENSG00000183044"
"12727","ENSG00000183048"
"12728","ENSG00000183049"
"12729","ENSG00000183054"
"12730","ENSG00000183055"
"12731","ENSG00000183060"
"12732","ENSG00000183066"
"12733","ENSG00000183077"
"12734","ENSG00000183086"
"12735","ENSG00000183087"
"12736","ENSG00000183091"
"12737","ENSG00000183092"
"12738","ENSG00000183098"
"12739","ENSG00000183111"
"12740","ENSG00000183114"
"12741","ENSG00000183134"
"12742","ENSG00000183137"
"12743","ENSG00000183145"
"12744","ENSG00000183148"
"12745","ENSG00000183150"
"12746","ENSG00000183153"
"12747","ENSG00000183154"
"12748","ENSG00000183155"
"12749","ENSG00000183160"
"12750","ENSG00000183161"
"12751","ENSG00000183171"
"12752","ENSG00000183172"
"12753","ENSG00000183186"
"12754","ENSG00000183196"
"12755","ENSG00000183199"
"12756","ENSG00000183207"
"12757","ENSG00000183208"
"12758","ENSG00000183230"
"12759","ENSG00000183246"
"12760","ENSG00000183248"
"12761","ENSG00000183250"
"12762","ENSG00000183255"
"12763","ENSG00000183258"
"12764","ENSG00000183260"
"12765","ENSG00000183281"
"12766","ENSG00000183283"
"12767","ENSG00000183287"
"12768","ENSG00000183291"
"12769","ENSG00000183298"
"12770","ENSG00000183307"
"12771","ENSG00000183309"
"12772","ENSG00000183317"
"12773","ENSG00000183323"
"12774","ENSG00000183337"
"12775","ENSG00000183340"
"12776","ENSG00000183346"
"12777","ENSG00000183347"
"12778","ENSG00000183354"
"12779","ENSG00000183386"
"12780","ENSG00000183397"
"12781","ENSG00000183401"
"12782","ENSG00000183405"
"12783","ENSG00000183421"
"12784","ENSG00000183426"
"12785","ENSG00000183431"
"12786","ENSG00000183439"
"12787","ENSG00000183444"
"12788","ENSG00000183458"
"12789","ENSG00000183474"
"12790","ENSG00000183475"
"12791","ENSG00000183476"
"12792","ENSG00000183479"
"12793","ENSG00000183484"
"12794","ENSG00000183486"
"12795","ENSG00000183495"
"12796","ENSG00000183496"
"12797","ENSG00000183506"
"12798","ENSG00000183508"
"12799","ENSG00000183513"
"12800","ENSG00000183520"
"12801","ENSG00000183527"
"12802","ENSG00000183530"
"12803","ENSG00000183558"
"12804","ENSG00000183569"
"12805","ENSG00000183570"
"12806","ENSG00000183576"
"12807","ENSG00000183578"
"12808","ENSG00000183579"
"12809","ENSG00000183580"
"12810","ENSG00000183597"
"12811","ENSG00000183604"
"12812","ENSG00000183605"
"12813","ENSG00000183615"
"12814","ENSG00000183617"
